,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,Wind Speed,wind.deg,wind.gust,rain.1h,Cloud Cover,sys.type,sys.id,Country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,visibility,snow.1h
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588986185.0,-10800.0,3407882.0,Altamira,200,-52.21,-3.2,74.12,82.51,74.12,74.12,1014.0,97.0,1.68,36.0,,1.71,100.0,,,BR,1588929949.0,1588973089.0,1014.0,1003.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986251.0,7200.0,777019.0,Vardø,200,31.11,70.37,34.21,26.42,34.21,34.21,1006.0,83.0,6.89,285.0,,,100.0,,,NO,1588980010.0,1589055831.0,1006.0,1006.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986252.0,-10800.0,3832899.0,Viedma,200,-63.0,-40.81,64.18,54.79,64.18,64.18,1004.0,51.0,14.9,337.0,,,100.0,,,AR,1588935958.0,1588972259.0,1004.0,1003.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986252.0,36000.0,2122605.0,Okhotsk,200,143.3,59.38,37.44,30.65,37.44,37.44,1009.0,74.0,5.19,230.0,,,100.0,,,RU,1588961247.0,1589020743.0,1009.0,1009.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986252.0,-18000.0,3521972.0,Panabá,200,-88.27,21.28,83.77,87.03,83.77,83.77,1013.0,61.0,6.76,119.0,,,85.0,,,MX,1588936677.0,1588983669.0,1013.0,1012.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986252.0,10800.0,53372.0,Oodweyne,200,45.06,9.41,73.44,77.52,73.44,73.44,1011.0,77.0,2.75,156.0,,0.19,0.0,,,SO,1588992044.0,1589037101.0,1011.0,896.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986252.0,28800.0,2070998.0,Geraldton,200,114.6,-28.77,59.0,50.07,59.0,59.0,1024.0,54.0,12.75,90.0,,,77.0,1.0,9522.0,AU,1588978419.0,1589017347.0,,,,10000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986253.0,39600.0,2138522.0,Poya,200,165.15,-21.35,77.7,77.58,77.7,77.7,1016.0,66.0,9.93,138.0,,,52.0,,,NC,1588965610.0,1589005893.0,1016.0,1015.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986253.0,-3600.0,3374210.0,São Filipe,200,-24.5,14.9,73.45,73.02,73.45,73.45,1016.0,76.0,10.47,61.0,,,1.0,,,CV,1589008295.0,1589054239.0,1016.0,1010.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986245.0,3600.0,3351024.0,Caluquembe,200,14.68,-13.78,53.67,51.3,53.67,53.67,1017.0,73.0,2.24,95.0,,,0.0,,,AO,1589001110.0,1589042617.0,1017.0,831.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986253.0,14400.0,935214.0,Saint-Pierre,200,55.48,-21.34,66.7,60.73,60.01,71.6,1015.0,53.0,10.29,40.0,,,20.0,1.0,2127.0,RE,1588991938.0,1589032206.0,,,,10000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986254.0,-10800.0,3450188.0,Santa Isabel,200,-46.22,-23.32,59.0,54.28,59.0,59.0,1026.0,82.0,10.29,120.0,,,75.0,1.0,8379.0,BR,1588930098.0,1588970064.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986254.0,-18000.0,3984571.0,Santa Catarina de Tepehuanes,200,-105.73,25.35,68.97,63.88,68.97,68.97,1014.0,41.0,6.69,306.0,,,91.0,,,MX,1588940494.0,1588988233.0,1014.0,824.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986254.0,7200.0,3067723.0,Pozořice,200,16.79,49.21,50.97,46.87,48.0,52.0,1015.0,66.0,3.36,20.0,,,100.0,1.0,6851.0,CZ,1588994279.0,1589048436.0,,,,10000.0,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,1588986254.0,32400.0,1842966.0,Gijang,200,129.21,35.24,60.8,57.18,60.8,60.8,1011.0,87.0,10.29,140.0,,,90.0,1.0,8086.0,KR,1588969447.0,1589019307.0,,,,4800.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986255.0,36000.0,2145554.0,Ulladulla,200,150.47,-35.35,71.4,62.15,66.0,75.0,1010.0,33.0,12.75,330.0,,,39.0,1.0,9594.0,AU,1588970489.0,1589008060.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986255.0,-7200.0,3419842.0,Sisimiut,200,-53.67,66.94,36.99,31.68,36.99,36.99,1022.0,73.0,2.37,264.0,,,100.0,,,GL,1588918221.0,1588985517.0,1022.0,1022.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986255.0,10800.0,155187.0,Makanya,200,37.83,-4.37,67.01,69.13,67.01,67.01,1014.0,90.0,4.85,180.0,,,95.0,,,TZ,1588994829.0,1589037787.0,1014.0,938.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986255.0,-18000.0,3522186.0,Pajapan,200,-94.7,18.25,84.2,89.38,84.2,84.2,1008.0,74.0,9.17,20.0,,,40.0,1.0,7148.0,MX,1588938482.0,1588984951.0,,,,11265.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986064.0,25200.0,1515029.0,Ulaangom,200,92.07,49.98,44.4,38.41,44.4,44.4,1025.0,53.0,3.4,27.0,,,0.0,,,MN,1588976075.0,1589030506.0,1025.0,916.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986256.0,19800.0,1255175.0,Talāja,200,72.05,21.35,79.99,82.8,79.99,79.99,1008.0,63.0,5.39,296.0,,,0.0,,,IN,1588984577.0,1589031613.0,1008.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986018.0,-10800.0,3468789.0,Buritama,200,-50.15,-21.07,58.68,55.92,58.68,58.68,1020.0,78.0,5.93,144.0,,,0.0,,,BR,1588930848.0,1588971200.0,1020.0,974.0,,,
0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588986256.0,7200.0,2757220.0,Den Helder,200,4.76,52.96,53.33,51.13,51.8,57.0,1016.0,93.0,4.7,20.0,,,25.0,1.0,1533.0,NL,1588996342.0,1589052147.0,,,,7000.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986256.0,28800.0,1809222.0,Gushi,200,109.58,34.64,56.79,49.33,56.79,56.79,1018.0,83.0,14.2,237.0,,0.29,100.0,,,CN,1588974227.0,1589023950.0,1018.0,977.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986257.0,10800.0,582447.0,Almaznyy,200,40.05,48.04,48.2,41.88,48.2,48.2,1012.0,87.0,8.95,210.0,,,0.0,1.0,8971.0,RU,1588988929.0,1589042621.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986189.0,-14400.0,4513583.0,Hamilton,200,-84.53,39.18,44.8,29.12,43.0,48.2,1015.0,31.0,18.34,340.0,27.51,,40.0,1.0,3729.0,US,1588933872.0,1588984678.0,,,,16093.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986257.0,21600.0,1526041.0,Atasū,200,71.64,48.68,58.39,48.29,58.39,58.39,1013.0,58.0,15.32,81.0,,,99.0,,,KZ,1588981232.0,1589035155.0,1013.0,956.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986257.0,16200.0,116402.0,Semnan,200,53.4,35.57,63.19,60.66,63.19,63.19,1013.0,42.0,0.47,91.0,,,0.0,,,IR,1588987591.0,1589037551.0,1013.0,889.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986066.0,-14400.0,5983720.0,Iqaluit,200,-68.51,63.75,32.0,22.89,32.0,32.0,1019.0,90.0,9.17,30.0,,,75.0,1.0,797.0,CA,1588923835.0,1588987026.0,,,,48279.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986258.0,18000.0,1486321.0,Yar-Sale,200,70.83,66.83,32.14,24.84,32.14,32.14,1010.0,97.0,6.46,4.0,,,100.0,,,RU,1588974658.0,1589042118.0,1010.0,1010.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986258.0,14400.0,933995.0,Souillac,200,57.52,-20.52,71.6,77.23,71.6,71.6,1015.0,94.0,3.36,240.0,,,40.0,1.0,2061.0,MU,1588991378.0,1589031786.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986259.0,3600.0,3351014.0,Camacupa,200,17.48,-12.02,56.03,52.57,56.03,56.03,1018.0,71.0,4.81,201.0,,,0.0,,,AO,1589000300.0,1589042084.0,1018.0,856.0,,,
0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,1588986259.0,36000.0,2088122.0,Port Moresby,200,147.18,-9.44,89.6,97.7,89.6,89.6,1011.0,66.0,5.82,140.0,,,40.0,1.0,42.0,PG,1588968968.0,1589011160.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986259.0,-14400.0,3899695.0,Ancud,200,-73.82,-41.87,55.67,52.9,55.4,55.99,999.0,100.0,8.05,340.0,,,90.0,1.0,8512.0,CL,1588938697.0,1588974713.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986259.0,-21600.0,6149374.0,Slave Lake,200,-114.77,55.28,51.8,44.04,51.8,51.8,1029.0,43.0,6.93,320.0,,,1.0,1.0,1008.0,CA,1588938109.0,1588994956.0,,,,14484.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986259.0,7200.0,3356264.0,Keetmanshoop,200,18.13,-26.58,68.0,58.14,68.0,68.0,1004.0,18.0,9.17,50.0,,,0.0,1.0,2264.0,NA,1589001373.0,1589040698.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986260.0,32400.0,1636308.0,Manokwari,200,134.08,-0.87,84.87,91.09,84.87,84.87,1010.0,74.0,7.99,109.0,,,36.0,,,ID,1588971465.0,1589014952.0,1010.0,1008.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986260.0,10800.0,3041732.0,Mariehamn,200,19.93,60.1,39.2,31.62,39.2,39.2,1010.0,86.0,8.05,340.0,,,43.0,1.0,1347.0,AX,1588990535.0,1589050672.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986261.0,10800.0,525426.0,Sobolevo,200,31.9,54.43,42.66,36.34,42.66,42.66,1014.0,69.0,5.19,325.0,,,91.0,,,RU,1588989467.0,1589045995.0,1014.0,991.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986261.0,10800.0,1059051.0,Miandrivazo,200,45.47,-19.52,71.1,74.64,71.1,71.1,1015.0,72.0,0.6,37.0,,,15.0,,,MG,1588994187.0,1589034762.0,1015.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986261.0,34200.0,6355222.0,Yulara,200,130.99,-25.24,60.8,48.0,60.8,60.8,1023.0,38.0,17.22,150.0,,,0.0,1.0,9487.0,AU,1588974154.0,1589013746.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986261.0,39600.0,2120769.0,Talaya,200,152.75,61.38,29.01,21.85,29.01,29.01,1008.0,95.0,5.37,350.0,,,50.0,,,RU,1588958195.0,1589019260.0,1008.0,946.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986261.0,36000.0,2161515.0,Kiama,200,150.87,-34.68,75.38,71.38,75.0,75.99,1010.0,37.0,5.99,6.0,10.0,,0.0,3.0,20106.0,AU,1588970319.0,1589008038.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986262.0,7200.0,778829.0,Lyngseidet,200,20.22,69.58,30.2,20.73,30.2,30.2,1008.0,86.0,9.17,200.0,,,75.0,1.0,1681.0,NO,1588983884.0,1589057184.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986262.0,-18000.0,3517970.0,Pochutla,200,-96.47,15.74,86.0,93.76,86.0,86.0,1008.0,70.0,4.65,237.0,,,0.0,3.0,2005410.0,MX,1588939115.0,1588985166.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986262.0,19800.0,1259756.0,Phulbāni,200,84.23,20.47,84.27,85.37,84.27,84.27,1008.0,37.0,0.89,250.0,,,0.0,,,IN,1588981733.0,1589028611.0,1008.0,955.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986262.0,0.0,2373951.0,Canchungo,200,-16.03,12.07,75.2,80.02,75.2,75.2,1012.0,83.0,4.7,300.0,,,100.0,1.0,2411.0,GW,1589006492.0,1589051975.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986263.0,18000.0,1500399.0,Lokosovo,200,74.82,61.13,60.66,52.95,60.66,60.66,1016.0,54.0,11.18,229.0,,,99.0,,,RU,1588976969.0,1589037892.0,1016.0,1011.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986263.0,32400.0,1852357.0,Shimoda,200,138.95,34.67,68.0,60.12,68.0,68.0,1020.0,56.0,14.99,200.0,,,75.0,1.0,8070.0,JP,1588967178.0,1589016900.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986263.0,-10800.0,3461425.0,Ilhabela,200,-45.36,-23.78,66.45,65.66,66.45,66.45,1024.0,71.0,5.19,67.0,,,27.0,,,BR,1588929932.0,1588969818.0,1024.0,1023.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986264.0,7200.0,3354077.0,Opuwo,200,13.84,-18.06,60.55,54.07,60.55,60.55,1016.0,46.0,7.45,76.0,,,0.0,,,NA,1589001658.0,1589042472.0,1016.0,889.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986264.0,0.0,2374583.0,Bubaque,200,-15.83,11.28,78.62,79.5,78.62,78.62,1012.0,76.0,12.35,272.0,,,100.0,,,GW,1589006507.0,1589051864.0,1012.0,1010.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986264.0,18000.0,1168700.0,Ormara,200,64.64,25.21,80.58,89.22,80.58,80.58,1007.0,85.0,3.71,309.0,,,0.0,,,PK,1588985999.0,1589033747.0,1007.0,1007.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,1588986264.0,25200.0,1488903.0,Turukhansk,200,87.98,65.82,43.88,34.14,43.88,43.88,1007.0,96.0,14.36,192.0,,1.73,100.0,,,RU,1588971304.0,1589037240.0,1007.0,1002.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986264.0,14400.0,6690296.0,Saint-Joseph,200,55.62,-21.37,71.6,66.9,71.6,71.6,1015.0,53.0,10.29,40.0,,,20.0,1.0,2127.0,RE,1588991907.0,1589032169.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986219.0,-36000.0,5855051.0,‘Ewa Beach,200,-158.01,21.32,81.46,78.87,78.8,84.2,1018.0,45.0,9.17,40.0,21.92,,1.0,1.0,7868.0,US,1588953405.0,1589000415.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986265.0,7200.0,3359638.0,Walvis Bay,200,14.51,-22.96,70.41,66.74,70.41,70.41,1015.0,44.0,5.5,192.0,,,0.0,,,NA,1589001915.0,1589041894.0,1015.0,1015.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986265.0,3600.0,2447513.0,Arlit,200,7.39,18.74,82.09,73.9,82.09,82.09,1010.0,12.0,6.46,85.0,,,91.0,,,NE,1589000320.0,1589046907.0,1010.0,963.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986265.0,-10800.0,3389321.0,Santa Rita,200,-34.98,-7.11,77.0,82.4,77.0,77.0,1015.0,88.0,6.93,150.0,,,100.0,1.0,8391.0,BR,1588926106.0,1588968662.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986156.0,-10800.0,3445026.0,Vila Velha,200,-40.29,-20.33,69.91,70.2,69.8,70.0,1023.0,77.0,6.93,230.0,,,20.0,1.0,8474.0,BR,1588928419.0,1588968897.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986266.0,10800.0,665628.0,Ţaga,200,24.05,46.95,42.91,38.66,42.8,43.0,1018.0,87.0,3.36,250.0,,,1.0,1.0,6913.0,RO,1588992965.0,1589046264.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986266.0,-9000.0,5937252.0,Deer Lake,200,-57.43,49.17,35.31,28.69,35.01,35.6,998.0,93.0,5.82,240.0,,,90.0,1.0,781.0,CA,1588925771.0,1588979772.0,,,,24140.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986266.0,-21600.0,5491487.0,Silver City,200,-108.28,32.77,72.3,59.07,71.01,75.2,1020.0,15.0,14.99,160.0,,,1.0,1.0,5940.0,US,1588940347.0,1588989604.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986267.0,25200.0,1503527.0,Khovu-Aksy,200,93.6,51.13,39.43,33.82,39.43,39.43,1027.0,63.0,2.64,29.0,,,0.0,,,RU,1588975465.0,1589030382.0,1027.0,888.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986267.0,7200.0,362973.0,Abnūb,200,31.15,27.27,69.8,58.55,69.8,69.8,1014.0,52.0,20.8,340.0,,,0.0,1.0,2510.0,EG,1588993833.0,1589041988.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986267.0,32400.0,2014718.0,Tynda,200,124.72,55.17,46.06,37.99,46.06,46.06,1012.0,53.0,7.45,50.0,,,100.0,,,RU,1588967022.0,1589023887.0,1012.0,950.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986268.0,14400.0,515109.0,Oranzherei,200,47.57,45.85,55.2,47.17,55.0,55.4,1011.0,62.0,11.18,300.0,,,45.0,1.0,8974.0,RU,1588987519.0,1589040421.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986041.0,3600.0,2332453.0,Lagos,200,3.75,6.58,84.2,96.85,84.2,84.2,1012.0,89.0,2.24,,,,40.0,1.0,1185.0,NG,1589002177.0,1589046797.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986269.0,10800.0,528242.0,Mayskiy,200,40.1,47.69,48.2,41.88,48.2,48.2,1012.0,87.0,8.95,210.0,,,0.0,1.0,8971.0,RU,1588988982.0,1589042544.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986269.0,7200.0,358620.0,Safaga,200,33.94,26.73,75.2,70.83,75.2,75.2,1006.0,31.0,4.7,330.0,,,0.0,1.0,2513.0,EG,1588993217.0,1589041265.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986269.0,-10800.0,3461214.0,Inhapim,200,-42.12,-19.55,59.41,59.86,59.41,59.41,1023.0,89.0,2.64,151.0,,,32.0,,,BR,1588928793.0,1588969401.0,1023.0,965.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986269.0,7200.0,2662689.0,Visby,200,18.3,57.64,45.16,38.97,44.6,46.0,1011.0,81.0,6.93,200.0,,,16.0,1.0,1796.0,SE,1588991795.0,1589050195.0,,,,10000.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986270.0,10800.0,337405.0,Gambēla,200,34.58,8.25,76.91,82.04,76.91,76.91,1011.0,78.0,4.0,95.0,,0.32,100.0,,,ET,1588994649.0,1589039526.0,1011.0,962.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986271.0,10800.0,53654.0,Mogadishu,200,45.34,2.04,81.12,81.54,81.12,81.12,1009.0,78.0,16.22,253.0,,,16.0,,,SO,1588992542.0,1589036468.0,1009.0,1006.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986271.0,-21600.0,5887798.0,Assiniboia,200,-105.98,49.63,45.36,28.45,45.36,45.36,1019.0,73.0,25.17,334.0,,0.95,100.0,,,CA,1588937320.0,1588991527.0,1019.0,931.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986271.0,0.0,2632287.0,Dalvik,200,-18.53,65.97,33.8,21.29,33.8,33.8,1026.0,64.0,13.87,40.0,,,75.0,1.0,83.0,IS,1588996692.0,1589062976.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986037.0,3600.0,2399697.0,Libreville,200,9.45,0.39,77.0,86.18,77.0,77.0,1011.0,94.0,2.24,,,,20.0,1.0,2190.0,GA,1589001280.0,1589044957.0,,,,9000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986272.0,39600.0,2127060.0,Arman',200,150.17,59.7,40.86,34.03,40.86,40.86,1007.0,66.0,5.35,308.0,,,0.0,,,RU,1588959484.0,1589019210.0,1007.0,1005.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986272.0,7200.0,217570.0,Buta,200,24.73,2.79,71.4,78.62,71.4,71.4,1011.0,97.0,1.21,187.0,,,100.0,,,CD,1588997432.0,1589041472.0,1011.0,964.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986273.0,28800.0,1718517.0,Caramay,200,119.24,10.18,86.72,93.58,86.72,86.72,1010.0,64.0,4.25,59.0,,,100.0,,,PH,1588974183.0,1589019356.0,1010.0,1010.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986273.0,3600.0,3351663.0,Benguela,200,13.41,-12.58,77.04,80.44,77.04,77.04,1012.0,67.0,3.53,139.0,,,0.0,,,AO,1589001321.0,1589043016.0,1012.0,1011.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986273.0,39600.0,2109701.0,Auki,200,160.7,-8.77,86.49,95.13,86.49,86.49,1011.0,68.0,2.68,143.0,,,14.0,,,SB,1588965672.0,1589007967.0,1011.0,1009.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986273.0,3600.0,2308278.0,Mbini,200,9.61,1.57,80.35,88.66,80.35,80.35,1011.0,80.0,2.19,58.0,,,94.0,,,GQ,1589001153.0,1589045008.0,1011.0,1009.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986274.0,28800.0,2067119.0,Mandurah,200,115.7,-32.55,55.99,50.58,55.99,55.99,1028.0,75.0,8.9,71.0,,,0.0,3.0,2001346.0,AU,1588978535.0,1589016703.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986274.0,43200.0,2179639.0,Warkworth,200,174.67,-36.4,64.33,64.09,63.0,64.99,1023.0,71.0,3.0,205.0,8.99,,0.0,3.0,2010259.0,NZ,1588964797.0,1589002136.0,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986043.0,18000.0,1175864.0,Jhelum,200,73.73,32.93,82.29,77.72,82.29,82.29,1007.0,36.0,9.6,339.0,,,100.0,,,PK,1588983022.0,1589032362.0,1007.0,981.0,,,
